Mainline/Low Cost,Dep Airport Code,Dep City Code,Arr Airport Code,Arr City Code,International/Domestic,Time series,Frequency,dep_lat,dep_lon,arr_lat,arr_lon,Arr City Name,Arr Country Name
M,LHR,LON,OSL,OSL,International,22-Nov,69,51.5031653,-0.1123051,59.9138688,10.7522454,OSLO,Norway
M,LHR,LON,LUX,LUX,International,22-Nov,16,51.5031653,-0.1123051,49.815273,6.129583,LUXEMBOURG,Luxembourg
M,LGW,LON,IST,IST,International,22-Nov,57,51.5031653,-0.1123051,41.0082376,28.9783589,ISTANBUL,Turkey
L,STN,LON,LIS,LIS,International,22-Nov,112,51.5031653,-0.1123051,37.7412488,-25.6755944,LISBON,Portugal (including Azores & Madeira)
L,LTN,LON,BCM,BCM,International,22-Nov,17,51.5031653,-0.1123051,46.5670437,26.9145748,BACAU,Romania
L,LGW,LON,BUD,BUD,International,22-Nov,1,51.5031653,-0.1123051,47.497912,19.040235,BUDAPEST,Hungary
L,STN,LON,VCE,VCE,International,22-Nov,84,51.5031653,-0.1123051,45.440379,12.3159547,VENICE,Italy
M,LHR,LON,FRA,FRA,International,22-Nov,1,51.5031653,-0.1123051,50.1109221,8.6821267,FRANKFURT,Germany
M,LHR,LON,GVA,GVA,International,22-Nov,103,51.5031653,-0.1123051,46.2043907,6.1431577,GENEVA,Switzerland
L,LGW,LON,CTA,CTA,International,22-Nov,5,51.5031653,-0.1123051,37.5078836,15.0830032,CATANIA,Italy
L,STN,LON,AYT,AYT,International,22-Nov,18,51.5031653,-0.1123051,36.8968908,30.7133233,ANTALYA,Turkey
M,LHR,LON,CAI,CAI,International,22-Nov,30,51.5031653,-0.1123051,30.0444196,31.2357116,CAIRO,Egypt
L,STN,LON,CDT,CDT,International,22-Nov,9,51.5031653,-0.1123051,39.9855905,-0.0496388,CASTELLON DE LA PLANA,Spain and Canary Islands
L,STN,LON,AHO,AHO,International,22-Nov,2,51.5031653,-0.1123051,40.5582971,8.319107,ALGHERO,Italy
L,STN,LON,ACE,ACE,International,22-Nov,4,51.5031653,-0.1123051,29.0468535,-13.5899733,LANZAROTE,Spain and Canary Islands
L,LGW,LON,AGP,AGP,International,22-Nov,42,51.5031653,-0.1123051,28.2915637,-16.6291304,MALAGA,Spain and Canary Islands
L,LTN,LON,LPA,LPA,International,22-Nov,9,51.5031653,-0.1123051,27.9202202,-15.5474373,GRAN CANARIA,Spain and Canary Islands
M,LHR,LON,SFO,SFO,International,22-Nov,9,51.5031653,-0.1123051,37.7749295,-122.4194155,SAN FRANCISCO,United States of America
M,LHR,LON,CAI,CAI,International,22-Nov,18,51.5031653,-0.1123051,30.0444196,31.2357116,CAIRO,Egypt
M,LHR,LON,BOM,BOM,International,22-Nov,31,51.5031653,-0.1123051,19.0759837,72.8776559,MUMBAI,India (including Andaman Isl.)
M,STN,LON,SAW,IST,International,22-Nov,17,51.5031653,-0.1123051,41.0082376,28.9783589,ISTANBUL,Turkey
M,LHR,LON,CDG,PAR,International,22-Nov,28,51.5031653,-0.1123051,48.8809481,2.3553137,PARIS,France
M,LHR,LON,ABZ,ABZ,Domestic,22-Nov,1,51.5031653,-0.1123051,57.1498891,-2.0937528,ABERDEEN,United Kingdom
M,LHR,LON,IST,IST,International,22-Nov,34,51.5031653,-0.1123051,41.0082376,28.9783589,ISTANBUL,Turkey
L,LGW,LON,TRN,TRN,International,22-Nov,1,51.5031653,-0.1123051,45.0703155,7.6868552,TURIN,Italy
M,LHR,LON,HKG,HKG,International,22-Nov,32,51.5031653,-0.1123051,22.3193039,114.1693611,HONG KONG,"Hong Kong (SAR), China"
L,LGW,LON,KGS,KGS,International,22-Nov,5,51.5031653,-0.1123051,36.8915064,27.2877228,KOS,Greece
L,LGW,LON,TIA,TIA,International,22-Nov,7,51.5031653,-0.1123051,41.3275459,19.8186982,TIRANA,Albania
L,STN,LON,ACE,ACE,International,22-Nov,61,51.5031653,-0.1123051,29.0468535,-13.5899733,LANZAROTE,Spain and Canary Islands
M,LGW,LON,ALC,ALC,International,22-Nov,12,51.5031653,-0.1123051,38.3457685,-0.4909444,ALICANTE,Spain and Canary Islands
M,LHR,LON,TLV,TLV,International,22-Nov,13,51.5031653,-0.1123051,32.0852999,34.7817676,TEL AVIV YAFO,Israel
L,LTN,LON,PRG,PRG,International,22-Nov,8,51.5031653,-0.1123051,50.0755381,14.4378005,PRAGUE,Czech Republic
M,LGW,LON,DOH,DOH,International,22-Nov,2,51.5031653,-0.1123051,25.2854473,51.5310398,DOHA,Qatar
L,STN,LON,ORK,ORK,International,22-Nov,73,51.5031653,-0.1123051,51.8985143,-8.4756035,CORK,Ireland
L,STN,LON,AGP,AGP,International,22-Nov,8,51.5031653,-0.1123051,28.2915637,-16.6291304,MALAGA,Spain and Canary Islands
M,LGW,LON,AMS,AMS,International,22-Nov,14,51.5031653,-0.1123051,52.3675734,4.9041389,AMSTERDAM,Netherlands
M,LHR,LON,ARN,STO,International,22-Nov,5,51.5031653,-0.1123051,59.3293235,18.0685808,STOCKHOLM,Sweden
L,LGW,LON,PRG,PRG,International,22-Nov,5,51.5031653,-0.1123051,50.0755381,14.4378005,PRAGUE,Czech Republic
L,STN,LON,LCJ,LCJ,International,22-Nov,4,51.5031653,-0.1123051,51.7592924,19.4558778,LODZ,Poland
M,LGW,LON,ATH,ATH,International,22-Nov,8,51.5031653,-0.1123051,37.9838096,23.7275388,ATHENS,Greece
M,LHR,LON,LIS,LIS,International,22-Nov,1,51.5031653,-0.1123051,37.7412488,-25.6755944,LISBON,Portugal (including Azores & Madeira)
M,LGW,LON,DOH,DOH,International,22-Nov,13,51.5031653,-0.1123051,25.2854473,51.5310398,DOHA,Qatar
L,LGW,LON,TLV,TLV,International,22-Nov,25,51.5031653,-0.1123051,32.0852999,34.7817676,TEL AVIV YAFO,Israel
M,LHR,LON,KRK,KRK,International,22-Nov,19,51.5031653,-0.1123051,50.0646501,19.9449799,KRAKOW,Poland
L,LGW,LON,ACE,ACE,International,22-Nov,11,51.5031653,-0.1123051,29.0468535,-13.5899733,LANZAROTE,Spain and Canary Islands
M,LHR,LON,JFK,NYC,International,22-Nov,30,51.5031653,-0.1123051,40.7527262,-73.9772294,NEW YORK,United States of America
M,LHR,LON,GLA,GLA,Domestic,22-Nov,52,51.5031653,-0.1123051,55.8616704,-4.2583345,GLASGOW,United Kingdom
M,LHR,LON,EDI,EDI,Domestic,22-Nov,6,51.5031653,-0.1123051,55.953252,-3.188267,EDINBURGH,United Kingdom
M,LGW,LON,GCI,GCI,Domestic,22-Nov,71,51.5031653,-0.1123051,55.378051,-3.435973,GUERNSEY,United Kingdom
L,STN,LON,OPO,OPO,International,22-Nov,88,51.5031653,-0.1123051,37.7412488,-25.6755944,PORTO,Portugal (including Azores & Madeira)
L,LGW,LON,OSL,OSL,International,22-Nov,91,51.5031653,-0.1123051,59.9138688,10.7522454,OSLO,Norway
M,LHR,LON,MIA,MIA,International,22-Nov,15,51.5031653,-0.1123051,25.7616798,-80.1917902,MIAMI,United States of America
M,LHR,LON,LUX,LUX,International,22-Nov,19,51.5031653,-0.1123051,49.815273,6.129583,LUXEMBOURG,Luxembourg
M,LHR,LON,CPH,CPH,International,22-Nov,1,51.5031653,-0.1123051,55.6760968,12.5683371,COPENHAGEN,Denmark
M,STN,LON,SAW,IST,International,22-Nov,1,51.5031653,-0.1123051,41.0082376,28.9783589,ISTANBUL,Turkey
M,LHR,LON,ISB,ISB,International,22-Nov,13,51.5031653,-0.1123051,33.6995086,73.0362897,ISLAMABAD,Pakistan
M,LHR,LON,EDI,EDI,Domestic,22-Nov,22,51.5031653,-0.1123051,55.953252,-3.188267,EDINBURGH,United Kingdom
M,LHR,LON,AMM,AMM,International,22-Nov,1,51.5031653,-0.1123051,31.9543786,35.9105776,AMMAN,Jordan
M,LCY,LON,FRA,FRA,International,22-Nov,88,51.5031653,-0.1123051,50.1109221,8.6821267,FRANKFURT,Germany
M,LHR,LON,IST,IST,International,22-Nov,56,51.5031653,-0.1123051,41.0082376,28.9783589,ISTANBUL,Turkey
L,LGW,LON,HER,HER,International,22-Nov,4,51.5031653,-0.1123051,35.3387352,25.1442126,IRAKLEION,Greece
L,STN,LON,EGC,EGC,International,22-Nov,9,51.5031653,-0.1123051,44.852877,0.4818831,BERGERAC,France
L,STN,LON,PFO,PFO,International,22-Nov,4,51.5031653,-0.1123051,34.7753949,32.4217786,PAPHOS,Cyprus
L,LTN,LON,LUZ,LUZ,International,22-Nov,20,51.5031653,-0.1123051,51.2509458,22.5747275,LUBLIN,Poland
M,LGW,LON,SZG,SZG,International,22-Nov,2,51.5031653,-0.1123051,47.8014154,13.0448441,SALZBURG,Austria
M,LGW,LON,PUJ,PUJ,International,22-Nov,8,51.5031653,-0.1123051,18.5600761,-68.372535,PUNTA CANA,Dominican Republic
L,STN,LON,SOF,SOF,International,22-Nov,11,51.5031653,-0.1123051,42.6977082,23.3218675,SOFIA,Bulgaria
L,STN,LON,OMR,OMR,International,22-Nov,9,51.5031653,-0.1123051,47.0465005,21.9189438,ORADEA,Romania
M,LHR,LON,BGI,BGI,International,22-Nov,30,51.5031653,-0.1123051,13.193887,-59.543198,BARBADOS,Barbados
L,LTN,LON,ALC,ALC,International,22-Nov,11,51.5031653,-0.1123051,38.3457685,-0.4909444,ALICANTE,Spain and Canary Islands
L,LTN,LON,ABZ,ABZ,Domestic,22-Nov,6,51.5031653,-0.1123051,57.1498891,-2.0937528,ABERDEEN,United Kingdom
M,LGW,LON,LPA,LPA,International,22-Nov,12,51.5031653,-0.1123051,27.9202202,-15.5474373,GRAN CANARIA,Spain and Canary Islands
L,LGW,LON,SVG,SVG,International,22-Nov,36,51.5031653,-0.1123051,58.9699756,5.7331073,STAVANGER,Norway
L,LTN,LON,ORK,ORK,International,22-Nov,25,51.5031653,-0.1123051,51.8985143,-8.4756035,CORK,Ireland
M,LHR,LON,LIN,MIL,International,22-Nov,41,51.5031653,-0.1123051,45.468503,9.1824027,MILAN,Italy
M,LHR,LON,ZRH,ZRH,International,22-Nov,29,51.5031653,-0.1123051,47.3768866,8.541694,ZURICH,Switzerland
L,LTN,LON,FUE,FUE,International,22-Nov,1,51.5031653,-0.1123051,28.3587436,-14.053676,FUERTEVENTURA,Spain and Canary Islands
M,LHR,LON,LOS,LOS,International,22-Nov,16,51.5031653,-0.1123051,6.5243793,3.3792057,LAGOS,Nigeria
M,LHR,LON,SIN,SIN,International,22-Nov,30,51.5031653,-0.1123051,1.2830173,103.8513365,SINGAPORE,Singapore
M,LHR,LON,AMM,AMM,International,22-Nov,25,51.5031653,-0.1123051,31.9543786,35.9105776,AMMAN,Jordan
M,LHR,LON,EDI,EDI,Domestic,22-Nov,76,51.5031653,-0.1123051,55.953252,-3.188267,EDINBURGH,United Kingdom
L,LGW,LON,OPO,OPO,International,22-Nov,3,51.5031653,-0.1123051,37.7412488,-25.6755944,PORTO,Portugal (including Azores & Madeira)
M,LHR,LON,FCO,ROM,International,22-Nov,4,51.5031653,-0.1123051,41.8967068,12.4822025,ROME,Italy
L,STN,LON,CAG,CAG,International,22-Nov,5,51.5031653,-0.1123051,39.2237323,9.1217194,CAGLIARI,Italy
M,LHR,LON,MSY,MSY,International,22-Nov,7,51.5031653,-0.1123051,29.9510658,-90.0715323,NEW ORLEANS,United States of America
M,LHR,LON,GVA,GVA,International,22-Nov,83,51.5031653,-0.1123051,46.2043907,6.1431577,GENEVA,Switzerland
L,STN,LON,NTE,NTE,International,22-Nov,4,51.5031653,-0.1123051,47.218371,-1.553621,NANTES,France
M,LHR,LON,DXB,DXB,International,22-Nov,16,51.5031653,-0.1123051,25.2048493,55.2707828,DUBAI,United Arab Emirates
M,LHR,LON,MSP,MSP,International,22-Nov,30,51.5031653,-0.1123051,44.977753,-93.2650108,MINNEAPOLIS,United States of America
L,STN,LON,CFU,CFU,International,22-Nov,2,51.5031653,-0.1123051,39.6242621,19.9216777,KERKYRA,Greece
M,LGW,LON,NCE,NCE,International,22-Nov,8,51.5031653,-0.1123051,43.7101728,7.2619532,NICE,France
M,LHR,LON,NAS,NAS,International,22-Nov,9,51.5031653,-0.1123051,25.0443312,-77.3503609,NASSAU,Bahamas
M,LHR,LON,BRU,BRU,International,22-Nov,1,51.5031653,-0.1123051,50.8476424,4.3571696,BRUSSELS,Belgium
M,LGW,LON,DXB,DXB,International,22-Nov,28,51.5031653,-0.1123051,25.2048493,55.2707828,DUBAI,United Arab Emirates
L,LGW,LON,PMI,PMI,International,22-Nov,21,51.5031653,-0.1123051,39.5726541,2.6568551,PALMA MALLORCA,Spain and Canary Islands
M,LGW,LON,FAO,FAO,International,22-Nov,4,51.5031653,-0.1123051,37.7412488,-25.6755944,FARO,Portugal (including Azores & Madeira)
M,LCY,LON,LUX,LUX,International,22-Nov,143,51.5031653,-0.1123051,49.815273,6.129583,LUXEMBOURG,Luxembourg
M,LHR,LON,RUH,RUH,International,22-Nov,12,51.5031653,-0.1123051,24.7135517,46.6752957,RIYADH,Saudi Arabia
L,STN,LON,NOC,NOC,International,22-Nov,39,51.5031653,-0.1123051,53.7900638,-8.921466,KNOCK,Ireland
M,LCY,LON,FRA,FRA,International,22-Nov,87,51.5031653,-0.1123051,50.1109221,8.6821267,FRANKFURT,Germany
M,LGW,LON,PFO,PFO,International,22-Nov,6,51.5031653,-0.1123051,34.7753949,32.4217786,PAPHOS,Cyprus
M,LHR,LON,SCO,SCO,International,22-Nov,10,51.5031653,-0.1123051,43.6588079,51.1974563,AKTAU,Kazakhstan
L,LGW,LON,OSL,OSL,International,22-Nov,1,51.5031653,-0.1123051,59.9138688,10.7522454,OSLO,Norway
L,LHR,LON,STR,STR,International,22-Nov,52,51.5031653,-0.1123051,48.7758459,9.1829321,STUTTGART,Germany
M,LHR,LON,LIS,LIS,International,22-Nov,19,51.5031653,-0.1123051,37.7412488,-25.6755944,LISBON,Portugal (including Azores & Madeira)
M,LHR,LON,MLA,MLA,International,22-Nov,1,51.5031653,-0.1123051,35.937496,14.375416,MALTA,Malta
M,LHR,LON,TLV,TLV,International,22-Nov,48,51.5031653,-0.1123051,32.0852999,34.7817676,TEL AVIV YAFO,Israel
M,LHR,LON,HEL,HEL,International,22-Nov,1,51.5031653,-0.1123051,60.1698557,24.938379,HELSINKI,Finland
M,LHR,LON,SGN,SGN,International,22-Nov,4,51.5031653,-0.1123051,10.8230989,106.6296638,HO CHI MINH CITY,Vietnam
M,LHR,LON,RUH,RUH,International,22-Nov,60,51.5031653,-0.1123051,24.7135517,46.6752957,RIYADH,Saudi Arabia
M,LHR,LON,PHL,PHL,International,22-Nov,28,51.5031653,-0.1123051,39.1134458,-75.5418687,CAMDEN,United States of America
M,LHR,LON,NCL,NCL,Domestic,22-Nov,38,51.5031653,-0.1123051,54.978252,-1.61778,NEWCASTLE,United Kingdom
M,LHR,LON,BOS,BOS,International,22-Nov,2,51.5031653,-0.1123051,42.3600825,-71.0588801,BOSTON,United States of America
M,LHR,LON,JFK,NYC,International,22-Nov,90,51.5031653,-0.1123051,40.7527262,-73.9772294,NEW YORK,United States of America
M,LGW,LON,PMI,PMI,International,22-Nov,9,51.5031653,-0.1123051,39.5726541,2.6568551,PALMA MALLORCA,Spain and Canary Islands
L,LGW,LON,LIS,LIS,International,22-Nov,34,51.5031653,-0.1123051,37.7412488,-25.6755944,LISBON,Portugal (including Azores & Madeira)
L,STN,LON,AGA,AGA,International,22-Nov,17,51.5031653,-0.1123051,30.4280405,-9.5925444,AGADIR,Morocco
M,LGW,LON,JFK,NYC,International,22-Nov,18,51.5031653,-0.1123051,40.7527262,-73.9772294,NEW YORK,United States of America
M,LHR,LON,DEL,DEL,International,22-Nov,3,51.5031653,-0.1123051,28.7040592,77.1024902,DELHI,India (including Andaman Isl.)
L,LTN,LON,CND,CND,International,22-Nov,2,51.5031653,-0.1123051,44.1759147,28.6519359,CONSTANTA,Romania
M,LGW,LON,MLA,MLA,International,22-Nov,15,51.5031653,-0.1123051,35.937496,14.375416,MALTA,Malta
L,LGW,LON,KEF,REK,International,22-Nov,8,51.5031653,-0.1123051,64.1469868,-21.9407552,REYKJAVIK,Iceland
L,LGW,LON,TLS,TLS,International,22-Nov,8,51.5031653,-0.1123051,43.6048462,1.442848,TOULOUSE,France
L,LTN,LON,SKP,SKP,International,22-Nov,2,51.5031653,-0.1123051,41.9981294,21.4254355,SKOPJE,"North Macedonia, Republic of"
M,LHR,LON,KEF,REK,International,22-Nov,28,51.5031653,-0.1123051,64.1469868,-21.9407552,REYKJAVIK,Iceland
M,LHR,LON,AMS,AMS,International,22-Nov,21,51.5031653,-0.1123051,52.3675734,4.9041389,AMSTERDAM,Netherlands
M,LGW,LON,TPA,TPA,International,22-Nov,18,51.5031653,-0.1123051,27.9516896,-82.4587527,TAMPA,United States of America
M,LGW,LON,AGP,AGP,International,22-Nov,3,51.5031653,-0.1123051,28.2915637,-16.6291304,MALAGA,Spain and Canary Islands
M,LHR,LON,TLV,TLV,International,22-Nov,3,51.5031653,-0.1123051,32.0852999,34.7817676,TEL AVIV YAFO,Israel
M,LHR,LON,HEL,HEL,International,22-Nov,4,51.5031653,-0.1123051,60.1698557,24.938379,HELSINKI,Finland
L,LTN,LON,NOC,NOC,International,22-Nov,22,51.5031653,-0.1123051,53.7900638,-8.921466,KNOCK,Ireland
L,STN,LON,DUB,DUB,International,22-Nov,8,51.5031653,-0.1123051,53.3498053,-6.2603097,DUBLIN,Ireland
M,LHR,LON,TAO,TAO,International,22-Nov,4,51.5031653,-0.1123051,36.0662299,120.38299,QINGDAO,"China, People’s Republic of"
M,LHR,LON,YYC,YYC,International,22-Nov,30,51.5031653,-0.1123051,51.0447331,-114.0718831,CALGARY,Canada
L,LGW,LON,GLA,GLA,Domestic,22-Nov,81,51.5031653,-0.1123051,55.8616704,-4.2583345,GLASGOW,United Kingdom
L,LTN,LON,AGP,AGP,International,22-Nov,8,51.5031653,-0.1123051,28.2915637,-16.6291304,MALAGA,Spain and Canary Islands
L,LGW,LON,SVQ,SVQ,International,22-Nov,10,51.5031653,-0.1123051,28.2915637,-16.6291304,SEVILLA,Spain and Canary Islands
L,LGW,LON,OPO,OPO,International,22-Nov,18,51.5031653,-0.1123051,37.7412488,-25.6755944,PORTO,Portugal (including Azores & Madeira)
L,LGW,LON,SSH,SSH,International,22-Nov,5,51.5031653,-0.1123051,27.9654198,34.3617769,SHARM EL-SHEIKH,Egypt
L,LTN,LON,BOJ,BOJ,International,22-Nov,8,51.5031653,-0.1123051,42.5047926,27.4626361,BURGAS,Bulgaria
M,LHR,LON,CDG,PAR,International,22-Nov,69,51.5031653,-0.1123051,48.8809481,2.3553137,PARIS,France
M,LGW,LON,UVF,SLU,International,22-Nov,23,51.5031653,-0.1123051,13.909444,-60.978893,ST LUCIA,St. Lucia
M,LHR,LON,JFK,NYC,International,22-Nov,5,51.5031653,-0.1123051,40.7527262,-73.9772294,NEW YORK,United States of America
M,LHR,LON,VIE,VIE,International,22-Nov,5,51.5031653,-0.1123051,48.2080696,16.3713095,VIENNA,Austria
L,LTN,LON,KIV,KIV,International,22-Nov,24,51.5031653,-0.1123051,47.0104529,28.8638103,CHISINAU,Moldova Rep. of
L,STN,LON,BER,BER,International,22-Nov,4,51.5031653,-0.1123051,52.5200066,13.404954,BERLIN,Germany
M,LHR,LON,CAI,CAI,International,22-Nov,58,51.5031653,-0.1123051,30.0444196,31.2357116,CAIRO,Egypt
M,LHR,LON,ABZ,ABZ,Domestic,22-Nov,18,51.5031653,-0.1123051,57.1498891,-2.0937528,ABERDEEN,United Kingdom
M,LHR,LON,SIN,SIN,International,22-Nov,60,51.5031653,-0.1123051,1.2830173,103.8513365,SINGAPORE,Singapore
L,LTN,LON,TGM,TGM,International,22-Nov,2,51.5031653,-0.1123051,46.5385862,24.5514392,TIRGU MURES,Romania
M,LHR,LON,BLQ,BLQ,International,22-Nov,2,51.5031653,-0.1123051,44.494887,11.3426163,BOLOGNA,Italy
M,LGW,LON,DOH,DOH,International,22-Nov,6,51.5031653,-0.1123051,25.2854473,51.5310398,DOHA,Qatar
L,LGW,LON,TLV,TLV,International,22-Nov,18,51.5031653,-0.1123051,32.0852999,34.7817676,TEL AVIV YAFO,Israel
M,LGW,LON,KEF,REK,International,22-Nov,24,51.5031653,-0.1123051,64.1469868,-21.9407552,REYKJAVIK,Iceland
L,LGW,LON,AGA,AGA,International,22-Nov,1,51.5031653,-0.1123051,30.4280405,-9.5925444,AGADIR,Morocco
M,LHR,LON,HAM,HAM,International,22-Nov,4,51.5031653,-0.1123051,53.5488282,9.9871703,HAMBURG,Germany
L,STN,LON,HHN,FRA,International,22-Nov,30,51.5031653,-0.1123051,50.1109221,8.6821267,FRANKFURT,Germany
M,LGW,LON,OPO,OPO,International,22-Nov,1,51.5031653,-0.1123051,37.7412488,-25.6755944,PORTO,Portugal (including Azores & Madeira)
L,LGW,LON,BSL,EAP,International,22-Nov,41,51.5031653,-0.1123051,#N/A,#N/A,#N/A,#N/A
M,LGW,LON,GLA,GLA,Domestic,22-Nov,1,51.5031653,-0.1123051,55.8616704,-4.2583345,GLASGOW,United Kingdom
M,LHR,LON,DUB,DUB,International,22-Nov,9,51.5031653,-0.1123051,53.3498053,-6.2603097,DUBLIN,Ireland
M,LHR,LON,MLE,MLE,International,22-Nov,30,51.5031653,-0.1123051,4.1752709,73.5091172,MALE,Maldives
M,LGW,LON,PFO,PFO,International,22-Nov,2,51.5031653,-0.1123051,34.7753949,32.4217786,PAPHOS,Cyprus
M,LHR,LON,MLA,MLA,International,22-Nov,56,51.5031653,-0.1123051,35.937496,14.375416,MALTA,Malta
M,LHR,LON,BRU,BRU,International,22-Nov,5,51.5031653,-0.1123051,50.8476424,4.3571696,BRUSSELS,Belgium
M,LHR,LON,PSA,PSA,International,22-Nov,4,51.5031653,-0.1123051,43.7228385,10.4017581,PISA,Italy
M,LHR,LON,CDG,PAR,International,22-Nov,4,51.5031653,-0.1123051,48.8809481,2.3553137,PARIS,France
L,LGW,LON,TRD,TRD,International,22-Nov,8,51.5031653,-0.1123051,63.4305149,10.3950528,TRONDHEIM,Norway
L,STN,LON,BLL,BLL,International,22-Nov,59,51.5031653,-0.1123051,55.728449,9.112366,BILLUND,Denmark
L,LGW,LON,OTP,BUH,International,22-Nov,21,51.5031653,-0.1123051,44.4267674,26.1025384,BUCHAREST,Romania
L,STN,LON,AYT,AYT,International,22-Nov,15,51.5031653,-0.1123051,36.8968908,30.7133233,ANTALYA,Turkey
M,LGW,LON,KAO,KAO,International,22-Nov,1,51.5031653,-0.1123051,65.9645876,29.1886652,KUUSAMO,Finland
M,LHR,LON,BAH,BAH,International,22-Nov,3,51.5031653,-0.1123051,26.0667,50.5577,BAHRAIN,Bahrain
L,LTN,LON,SVQ,SVQ,International,22-Nov,9,51.5031653,-0.1123051,28.2915637,-16.6291304,SEVILLA,Spain and Canary Islands
L,LGW,LON,NCE,NCE,International,22-Nov,2,51.5031653,-0.1123051,43.7101728,7.2619532,NICE,France
M,LHR,LON,BLQ,BLQ,International,22-Nov,6,51.5031653,-0.1123051,44.494887,11.3426163,BOLOGNA,Italy
L,LGW,LON,SOF,SOF,International,22-Nov,10,51.5031653,-0.1123051,42.6977082,23.3218675,SOFIA,Bulgaria
L,LTN,LON,AGP,AGP,International,22-Nov,15,51.5031653,-0.1123051,28.2915637,-16.6291304,MALAGA,Spain and Canary Islands
M,LHR,LON,KEF,REK,International,22-Nov,6,51.5031653,-0.1123051,64.1469868,-21.9407552,REYKJAVIK,Iceland
L,STN,LON,HEL,HEL,International,22-Nov,6,51.5031653,-0.1123051,60.1698557,24.938379,HELSINKI,Finland
M,LHR,LON,BHD,BFS,Domestic,22-Nov,18,51.5031653,-0.1123051,54.597285,-5.93012,BELFAST,United Kingdom
L,LGW,LON,FCO,ROM,International,22-Nov,51,51.5031653,-0.1123051,41.8967068,12.4822025,ROME,Italy
M,LGW,LON,MLA,MLA,International,22-Nov,6,51.5031653,-0.1123051,35.937496,14.375416,MALTA,Malta
M,LHR,LON,DOH,DOH,International,22-Nov,1,51.5031653,-0.1123051,25.2854473,51.5310398,DOHA,Qatar
M,LHR,LON,DUB,DUB,International,22-Nov,1,51.5031653,-0.1123051,53.3498053,-6.2603097,DUBLIN,Ireland
L,STN,LON,AMS,AMS,International,22-Nov,14,51.5031653,-0.1123051,52.3675734,4.9041389,AMSTERDAM,Netherlands
L,STN,LON,TLL,TLL,International,22-Nov,17,51.5031653,-0.1123051,59.4369608,24.7535746,TALLINN,Estonia
L,LGW,LON,FUE,FUE,International,22-Nov,3,51.5031653,-0.1123051,28.3587436,-14.053676,FUERTEVENTURA,Spain and Canary Islands
M,LHR,LON,BOS,BOS,International,22-Nov,1,51.5031653,-0.1123051,42.3600825,-71.0588801,BOSTON,United States of America
L,STN,LON,BZG,BZG,International,22-Nov,16,51.5031653,-0.1123051,53.1234804,18.0084378,BYDGOSZCZ,Poland
M,LHR,LON,BDA,BDA,International,22-Nov,20,51.5031653,-0.1123051,32.3078,-64.7505,BERMUDA,Bermuda
M,LHR,LON,HAM,HAM,International,22-Nov,1,51.5031653,-0.1123051,53.5488282,9.9871703,HAMBURG,Germany
M,LHR,LON,ARN,STO,International,22-Nov,2,51.5031653,-0.1123051,59.3293235,18.0685808,STOCKHOLM,Sweden
L,LGW,LON,GIB,GIB,International,22-Nov,8,51.5031653,-0.1123051,36.140751,-5.353585,GIBRALTAR,Gibraltar
L,STN,LON,AMS,AMS,International,22-Nov,34,51.5031653,-0.1123051,52.3675734,4.9041389,AMSTERDAM,Netherlands
L,LGW,LON,BUD,BUD,International,22-Nov,10,51.5031653,-0.1123051,47.497912,19.040235,BUDAPEST,Hungary
L,LGW,LON,ZRH,ZRH,International,22-Nov,4,51.5031653,-0.1123051,47.3768866,8.541694,ZURICH,Switzerland
L,LTN,LON,SZY,SZY,International,22-Nov,3,51.5031653,-0.1123051,53.56354,20.99519,SZCZYTNO,Poland
L,LGW,LON,KLX,KLX,International,22-Nov,4,51.5031653,-0.1123051,37.0366386,22.1143716,KALAMATA,Greece
L,STN,LON,KRK,KRK,International,22-Nov,82,51.5031653,-0.1123051,50.0646501,19.9449799,KRAKOW,Poland
M,LGW,LON,TRN,TRN,International,22-Nov,25,51.5031653,-0.1123051,45.0703155,7.6868552,TURIN,Italy
M,LGW,LON,GLA,GLA,Domestic,22-Nov,1,51.5031653,-0.1123051,55.8616704,-4.2583345,GLASGOW,United Kingdom
L,STN,LON,POZ,POZ,International,22-Nov,38,51.5031653,-0.1123051,52.4056786,16.9312766,POZNAN,Poland
L,STN,LON,ORB,ORB,International,22-Nov,8,51.5031653,-0.1123051,59.2752626,15.2134105,OREBRO,Sweden
M,LHR,LON,IAH,HOU,International,22-Nov,27,51.5031653,-0.1123051,29.7600771,-95.3701108,HOUSTON,United States of America
L,STN,LON,AOI,AOI,International,22-Nov,17,51.5031653,-0.1123051,43.6071395,13.5101741,ANCONA,Italy
M,LHR,LON,JNB,JNB,International,22-Nov,30,51.5031653,-0.1123051,-26.205647,28.0337185,JOHANNESBURG,South Africa
M,LHR,LON,PVG,SHA,International,22-Nov,4,51.5031653,-0.1123051,31.230416,121.473701,SHANGHAI,"China, People’s Republic of"
M,LHR,LON,NCE,NCE,International,22-Nov,2,51.5031653,-0.1123051,43.7101728,7.2619532,NICE,France
L,LGW,LON,VRN,VRN,International,22-Nov,1,51.5031653,-0.1123051,45.4383659,10.9917136,VERONA,Italy
M,LGW,LON,GCI,GCI,Domestic,22-Nov,102,51.5031653,-0.1123051,55.378051,-3.435973,GUERNSEY,United Kingdom
L,LTN,LON,FUE,FUE,International,22-Nov,9,51.5031653,-0.1123051,28.3587436,-14.053676,FUERTEVENTURA,Spain and Canary Islands
