Mainline/Low Cost,Dep Airport Code,Dep City Code,Arr Airport Code,Arr City Code,International/Domestic,Time series,Frequency,dep_lat,dep_lon,arr_lat,arr_lon,Arr City Name,Arr Country Name
L,BVA,PAR,LBA,LBA,International,22-Sep,8,48.8809481,2.3553137,53.8667051,-1.6586277,LEEDS/BRADFORD,United Kingdom
M,CDG,PAR,ABJ,ABJ,International,22-Sep,1,48.8809481,2.3553137,5.3252258,-4.019603,ABIDJAN,Cote d’Ivoire
L,ORY,PAR,CFU,CFU,International,22-Sep,28,48.8809481,2.3553137,39.6242621,19.9216777,KERKYRA,Greece
M,CDG,PAR,VLC,VLC,International,22-Sep,16,48.8809481,2.3553137,39.4738338,-0.3756348,VALENCIA,Spain and Canary Islands
M,CDG,PAR,ESB,ANK,International,22-Sep,3,48.8809481,2.3553137,39.9333635,32.8597419,ANKARA,Turkey
M,CDG,PAR,CPH,CPH,International,22-Sep,9,48.8809481,2.3553137,55.6760968,12.5683371,COPENHAGEN,Denmark
L,CDG,PAR,VCE,VCE,International,22-Sep,47,48.8809481,2.3553137,45.440379,12.3159547,VENICE,Italy
M,CDG,PAR,BER,BER,International,22-Sep,4,48.8809481,2.3553137,52.5200066,13.404954,BERLIN,Germany
L,BVA,PAR,WMI,WMI,International,22-Sep,26,48.8809481,2.3553137,52.4769443,20.6780861,NOWY DWOR MAZOWIECKI,Poland
M,CDG,PAR,OPO,OPO,International,22-Sep,9,48.8809481,2.3553137,37.7412488,-25.6755944,PORTO,Portugal (including Azores & Madeira)
M,CDG,PAR,DTW,DTT,International,22-Sep,2,48.8809481,2.3553137,42.331427,-83.0457538,DETROIT,United States of America
M,CDG,PAR,NCE,NCE,Domestic,22-Sep,92,48.8809481,2.3553137,43.7101728,7.2619532,NICE,France
M,CDG,PAR,LUX,LUX,International,22-Sep,12,48.8809481,2.3553137,49.815273,6.129583,LUXEMBOURG,Luxembourg
L,CDG,PAR,LGW,LON,International,22-Sep,5,48.8809481,2.3553137,51.5031653,-0.1123051,LONDON,United Kingdom
L,CDG,PAR,TLV,TLV,International,22-Sep,25,48.8809481,2.3553137,32.0852999,34.7817676,TEL AVIV YAFO,Israel
M,CDG,PAR,ICN,SEL,International,22-Sep,29,48.8809481,2.3553137,37.5652129,126.9773517,SEOUL,Korea (Rep. of)
M,CDG,PAR,YUL,YMQ,International,22-Sep,30,48.8809481,2.3553137,45.5018869,-73.5673919,MONTREAL,Canada
M,CDG,PAR,ALG,ALG,International,22-Sep,71,48.8809481,2.3553137,36.753768,3.0587561,ALGIERS,Algeria
L,CDG,PAR,LIS,LIS,International,22-Sep,4,48.8809481,2.3553137,37.7412488,-25.6755944,LISBON,Portugal (including Azores & Madeira)
M,CDG,PAR,ORK,ORK,International,22-Sep,4,48.8809481,2.3553137,51.8985143,-8.4756035,CORK,Ireland
M,CDG,PAR,DUB,DUB,International,22-Sep,120,48.8809481,2.3553137,53.3498053,-6.2603097,DUBLIN,Ireland
M,CDG,PAR,BCN,BCN,International,22-Oct,29,48.8809481,2.3553137,41.3873974,2.168568,BARCELONA,Spain and Canary Islands
L,BVA,PAR,VIE,VIE,International,22-Oct,25,48.8809481,2.3553137,48.2080696,16.3713095,VIENNA,Austria
M,CDG,PAR,IAD,WAS,International,22-Oct,2,48.8809481,2.3553137,47.7510741,-120.7401386,WASHINGTON,United States of America
M,CDG,PAR,YYZ,YTO,International,22-Oct,4,48.8809481,2.3553137,43.653226,-79.3831843,TORONTO,Canada
L,ORY,PAR,ORK,ORK,International,22-Oct,13,48.8809481,2.3553137,51.8985143,-8.4756035,CORK,Ireland
L,CDG,PAR,CPH,CPH,International,22-Oct,7,48.8809481,2.3553137,55.6760968,12.5683371,COPENHAGEN,Denmark
M,CDG,PAR,ZRH,ZRH,International,22-Oct,2,48.8809481,2.3553137,47.3768866,8.541694,ZURICH,Switzerland
M,ORY,PAR,NCE,NCE,Domestic,22-Oct,144,48.8809481,2.3553137,43.7101728,7.2619532,NICE,France
M,CDG,PAR,RBA,RBA,International,22-Oct,47,48.8809481,2.3553137,34.0083637,-6.8538748,RABAT,Morocco
L,BVA,PAR,MAD,MAD,International,22-Oct,27,48.8809481,2.3553137,40.4167279,-3.7032905,MADRID,Spain and Canary Islands
M,CDG,PAR,IST,IST,International,22-Oct,11,48.8809481,2.3553137,41.0082376,28.9783589,ISTANBUL,Turkey
L,ORY,PAR,FCO,ROM,International,22-Oct,1,48.8809481,2.3553137,41.8967068,12.4822025,ROME,Italy
M,CDG,PAR,GRU,SAO,International,22-Oct,25,48.8809481,2.3553137,-23.5557714,-46.6395571,SAO PAULO,Brazil
M,CDG,PAR,DXB,DXB,International,22-Oct,2,48.8809481,2.3553137,25.2048493,55.2707828,DUBAI,United Arab Emirates
M,CDG,PAR,ICN,SEL,International,22-Oct,18,48.8809481,2.3553137,37.5652129,126.9773517,SEOUL,Korea (Rep. of)
M,CDG,PAR,ARN,STO,International,22-Oct,4,48.8809481,2.3553137,59.3293235,18.0685808,STOCKHOLM,Sweden
M,CDG,PAR,ARN,STO,International,22-Oct,40,48.8809481,2.3553137,59.3293235,18.0685808,STOCKHOLM,Sweden
M,CDG,PAR,BLQ,BLQ,International,22-Oct,2,48.8809481,2.3553137,44.494887,11.3426163,BOLOGNA,Italy
M,CDG,PAR,DXB,DXB,International,22-Oct,3,48.8809481,2.3553137,25.2048493,55.2707828,DUBAI,United Arab Emirates
L,ORY,PAR,TRN,TRN,International,22-Oct,8,48.8809481,2.3553137,45.0703155,7.6868552,TURIN,Italy
M,CDG,PAR,ORN,ORN,International,22-Oct,1,48.8809481,2.3553137,35.6987388,-0.6349319,ORAN,Algeria
M,ORY,PAR,FDF,FDF,International,22-Oct,22,48.8809481,2.3553137,14.6060576,-61.069884,FORT-DE-FRANCE,Martinique
L,ORY,PAR,TIV,TIV,International,22-Oct,8,48.8809481,2.3553137,42.4319094,18.6986213,TIVAT,Montenegro
M,CDG,PAR,DTW,DTT,International,22-Oct,29,48.8809481,2.3553137,42.331427,-83.0457538,DETROIT,United States of America
L,ORY,PAR,TLS,TLS,Domestic,22-Oct,165,48.8809481,2.3553137,43.6048462,1.442848,TOULOUSE,France
L,ORY,PAR,OPO,OPO,International,22-Oct,28,48.8809481,2.3553137,37.7412488,-25.6755944,PORTO,Portugal (including Azores & Madeira)
M,CDG,PAR,ARN,STO,International,22-Oct,4,48.8809481,2.3553137,59.3293235,18.0685808,STOCKHOLM,Sweden
M,CDG,PAR,KEF,REK,International,22-Oct,2,48.8809481,2.3553137,64.1469868,-21.9407552,REYKJAVIK,Iceland
M,CDG,PAR,CMN,CMN,International,22-Oct,23,48.8809481,2.3553137,#N/A,#N/A,#N/A,#N/A
M,CDG,PAR,DSS,DKR,International,22-Oct,1,48.8809481,2.3553137,14.716677,-17.4676861,DAKAR,Senegal
M,CDG,PAR,BLR,BLR,International,22-Oct,2,48.8809481,2.3553137,12.9715987,77.5945627,BENGALURU,India (including Andaman Isl.)
L,ORY,PAR,SCQ,SCQ,International,22-Oct,9,48.8809481,2.3553137,28.2915637,-16.6291304,SANTIAGO DE COMPOSTELA,Spain and Canary Islands
M,CDG,PAR,CVG,CVG,International,22-Oct,13,48.8809481,2.3553137,39.1031182,-84.5120196,CINCINNATI,United States of America
M,CDG,PAR,IAD,WAS,International,22-Oct,31,48.8809481,2.3553137,47.7510741,-120.7401386,WASHINGTON,United States of America
M,CDG,PAR,RHO,RHO,International,22-Oct,2,48.8809481,2.3553137,36.4340533,28.2176379,RHODES,Greece
M,CDG,PAR,MEX,MEX,International,22-Oct,8,48.8809481,2.3553137,19.4326077,-99.133208,MEXICO CITY,Mexico
L,BVA,PAR,CIA,ROM,International,22-Oct,45,48.8809481,2.3553137,41.8967068,12.4822025,ROME,Italy
L,BVA,PAR,LCA,LCA,International,22-Oct,8,48.8809481,2.3553137,34.9182222,33.6200625,LARNACA,Cyprus
M,CDG,PAR,TLS,TLS,Domestic,22-Oct,22,48.8809481,2.3553137,43.6048462,1.442848,TOULOUSE,France
L,ORY,PAR,NAP,NAP,International,22-Oct,9,48.8809481,2.3553137,40.8517983,14.26812,NAPLES,Italy
L,BVA,PAR,OUD,OUD,International,22-Oct,13,48.8809481,2.3553137,34.681962,-1.900155,OUJDA,Morocco
M,ORY,PAR,BIA,BIA,Domestic,22-Oct,5,48.8809481,2.3553137,42.697283,9.450881,BASTIA,France
M,CDG,PAR,LYS,LYS,Domestic,22-Oct,1,48.8809481,2.3553137,45.764043,4.835659,LYON,France
M,BVA,PAR,BAY,BAY,International,22-Oct,9,48.8809481,2.3553137,47.6567387,23.5849881,BAIA MARE,Romania
M,CDG,PAR,BOD,BOD,Domestic,22-Oct,1,48.8809481,2.3553137,44.8416106,-0.5810938,BORDEAUX,France
M,CDG,PAR,TLS,TLS,Domestic,22-Oct,24,48.8809481,2.3553137,43.6048462,1.442848,TOULOUSE,France
M,CDG,PAR,VLC,VLC,International,22-Oct,2,48.8809481,2.3553137,39.4738338,-0.3756348,VALENCIA,Spain and Canary Islands
M,CDG,PAR,SFO,SFO,International,22-Oct,4,48.8809481,2.3553137,37.7749295,-122.4194155,SAN FRANCISCO,United States of America
M,CDG,PAR,MSP,MSP,International,22-Oct,10,48.8809481,2.3553137,44.977753,-93.2650108,MINNEAPOLIS,United States of America
M,CDG,PAR,BRU,BRU,International,22-Oct,7,48.8809481,2.3553137,50.8476424,4.3571696,BRUSSELS,Belgium
L,BVA,PAR,SCQ,SCQ,International,22-Oct,12,48.8809481,2.3553137,28.2915637,-16.6291304,SANTIAGO DE COMPOSTELA,Spain and Canary Islands
M,CDG,PAR,NCE,NCE,Domestic,22-Oct,3,48.8809481,2.3553137,43.7101728,7.2619532,NICE,France
M,ORY,PAR,DCM,DCM,Domestic,22-Oct,54,48.8809481,2.3553137,43.6075999,2.2419407,CASTRES,France
M,CDG,PAR,BOS,BOS,International,22-Oct,3,48.8809481,2.3553137,42.3600825,-71.0588801,BOSTON,United States of America
L,ORY,PAR,OUD,OUD,International,22-Oct,35,48.8809481,2.3553137,34.681962,-1.900155,OUJDA,Morocco
M,CDG,PAR,IST,IST,International,22-Oct,13,48.8809481,2.3553137,41.0082376,28.9783589,ISTANBUL,Turkey
M,CDG,PAR,DXB,DXB,International,22-Oct,17,48.8809481,2.3553137,25.2048493,55.2707828,DUBAI,United Arab Emirates
M,CDG,PAR,PHL,PHL,International,22-Oct,1,48.8809481,2.3553137,39.1134458,-75.5418687,CAMDEN,United States of America
M,ORY,PAR,AJA,AJA,Domestic,22-Oct,6,48.8809481,2.3553137,41.919229,8.738635,AJACCIO,France
L,ORY,PAR,DBV,DBV,International,22-Oct,19,48.8809481,2.3553137,42.6506606,18.0944238,DUBROVNIK,Croatia
M,CDG,PAR,JMK,JMK,International,22-Oct,3,48.8809481,2.3553137,37.4414601,25.3667218,MYKONOS,Greece
L,ORY,PAR,PVK,PVK,International,22-Oct,6,48.8809481,2.3553137,38.9308745,20.7721627,PREVEZA/LEFKADA,Greece
M,CDG,PAR,IST,IST,International,22-Oct,61,48.8809481,2.3553137,41.0082376,28.9783589,ISTANBUL,Turkey
L,ORY,PAR,RBA,RBA,International,22-Oct,17,48.8809481,2.3553137,34.0083637,-6.8538748,RABAT,Morocco
M,CDG,PAR,ARN,STO,International,22-Oct,4,48.8809481,2.3553137,59.3293235,18.0685808,STOCKHOLM,Sweden
L,ORY,PAR,LPA,LPA,International,22-Oct,10,48.8809481,2.3553137,27.9202202,-15.5474373,GRAN CANARIA,Spain and Canary Islands
M,CDG,PAR,LIN,MIL,International,22-Oct,79,48.8809481,2.3553137,45.468503,9.1824027,MILAN,Italy
M,CDG,PAR,TRN,TRN,International,22-Oct,51,48.8809481,2.3553137,45.0703155,7.6868552,TURIN,Italy
L,BVA,PAR,VNO,VNO,International,22-Oct,9,48.8809481,2.3553137,54.6871555,25.2796514,VILNIUS,Lithuania
M,CDG,PAR,RUN,RUN,International,22-Oct,3,48.8809481,2.3553137,-20.9202586,55.5136433,ST DENIS,Reunion
M,ORY,PAR,MIR,MIR,International,22-Oct,1,48.8809481,2.3553137,35.7642515,10.8112885,MONASTIR,Tunisia
M,ORY,PAR,PTP,PTP,International,22-Oct,27,48.8809481,2.3553137,16.2370504,-61.5376272,POINTE A PITRE,Guadeloupe
L,BVA,PAR,DUB,DUB,International,22-Oct,65,48.8809481,2.3553137,53.3498053,-6.2603097,DUBLIN,Ireland
M,CDG,PAR,JFK,NYC,International,22-Oct,29,48.8809481,2.3553137,40.7527262,-73.9772294,NEW YORK,United States of America
M,CDG,PAR,HER,HER,International,22-Oct,15,48.8809481,2.3553137,35.3387352,25.1442126,IRAKLEION,Greece
M,CDG,PAR,MPL,MPL,Domestic,22-Oct,30,48.8809481,2.3553137,43.6108535,3.8761323,MONTPELLIER,France
M,CDG,PAR,ATH,ATH,International,22-Oct,2,48.8809481,2.3553137,37.9838096,23.7275388,ATHENS,Greece
L,ORY,PAR,BHX,BHX,International,22-Oct,9,48.8809481,2.3553137,52.4822694,-1.8900078,BIRMINGHAM,United Kingdom
L,CDG,PAR,MAN,MAN,International,22-Oct,9,48.8809481,2.3553137,53.4807593,-2.2426305,MANCHESTER,United Kingdom
M,CDG,PAR,GRU,SAO,International,22-Oct,31,48.8809481,2.3553137,-23.5557714,-46.6395571,SAO PAULO,Brazil
M,CDG,PAR,GVA,GVA,International,22-Oct,7,48.8809481,2.3553137,46.2043907,6.1431577,GENEVA,Switzerland
M,CDG,PAR,JFK,NYC,International,22-Oct,6,48.8809481,2.3553137,40.7527262,-73.9772294,NEW YORK,United States of America
M,CDG,PAR,BHX,BHX,International,22-Oct,19,48.8809481,2.3553137,52.4822694,-1.8900078,BIRMINGHAM,United Kingdom
M,CDG,PAR,TNR,TNR,International,22-Oct,10,48.8809481,2.3553137,-18.9184607,47.5211293,ANTANANARIVO,Madagascar
M,CDG,PAR,VCE,VCE,International,22-Oct,18,48.8809481,2.3553137,45.440379,12.3159547,VENICE,Italy
M,CDG,PAR,WAW,WAW,International,22-Oct,3,48.8809481,2.3553137,52.2296756,21.0122287,WARSAW,Poland
M,CDG,PAR,SLC,SLC,International,22-Oct,29,48.8809481,2.3553137,40.7607793,-111.8910474,SALT LAKE CITY,United States of America
L,CDG,PAR,FAO,FAO,International,22-Oct,4,48.8809481,2.3553137,37.7412488,-25.6755944,FARO,Portugal (including Azores & Madeira)
L,ORY,PAR,OPO,OPO,International,22-Oct,7,48.8809481,2.3553137,37.7412488,-25.6755944,PORTO,Portugal (including Azores & Madeira)
M,CDG,PAR,NSI,YAO,International,22-Oct,14,48.8809481,2.3553137,3.8616853,11.5202292,YAOUNDE,Cameroon
L,CDG,PAR,MAD,MAD,International,22-Oct,27,48.8809481,2.3553137,40.4167279,-3.7032905,MADRID,Spain and Canary Islands
L,CDG,PAR,NAP,NAP,International,22-Oct,9,48.8809481,2.3553137,40.8517983,14.26812,NAPLES,Italy
M,CDG,PAR,ESB,ANK,International,22-Oct,1,48.8809481,2.3553137,39.9333635,32.8597419,ANKARA,Turkey
M,CDG,PAR,HAM,HAM,International,22-Oct,15,48.8809481,2.3553137,53.5488282,9.9871703,HAMBURG,Germany
L,CDG,PAR,BIQ,BIQ,Domestic,22-Oct,4,48.8809481,2.3553137,43.4831519,-1.558626,BIARRITZ,France
M,ORY,PAR,PTP,PTP,International,22-Oct,28,48.8809481,2.3553137,16.2370504,-61.5376272,POINTE A PITRE,Guadeloupe
M,CDG,PAR,TLV,TLV,International,22-Oct,17,48.8809481,2.3553137,32.0852999,34.7817676,TEL AVIV YAFO,Israel
L,CDG,PAR,MAN,MAN,International,22-Oct,64,48.8809481,2.3553137,53.4807593,-2.2426305,MANCHESTER,United Kingdom
M,CDG,PAR,VLC,VLC,International,22-Oct,2,48.8809481,2.3553137,39.4738338,-0.3756348,VALENCIA,Spain and Canary Islands
L,BVA,PAR,TSR,TSR,International,22-Oct,13,48.8809481,2.3553137,45.7488716,21.2086793,TIMISOARA,Romania
M,CDG,PAR,BER,BER,International,22-Oct,16,48.8809481,2.3553137,52.5200066,13.404954,BERLIN,Germany
M,ORY,PAR,FDF,FDF,International,22-Oct,23,48.8809481,2.3553137,14.6060576,-61.069884,FORT-DE-FRANCE,Martinique
L,ORY,PAR,NAP,NAP,International,22-Oct,75,48.8809481,2.3553137,40.8517983,14.26812,NAPLES,Italy
M,CDG,PAR,BEG,BEG,International,22-Oct,56,48.8809481,2.3553137,44.8125449,20.46123,BELGRADE,Serbia
L,CDG,PAR,TFS,TCI,International,22-Oct,8,48.8809481,2.3553137,28.2915637,-16.6291304,TENERIFE,Spain and Canary Islands
M,CDG,PAR,BHX,BHX,International,22-Oct,35,48.8809481,2.3553137,52.4822694,-1.8900078,BIRMINGHAM,United Kingdom
M,CDG,PAR,LHR,LON,International,22-Oct,19,48.8809481,2.3553137,51.5031653,-0.1123051,LONDON,United Kingdom
M,CDG,PAR,NTE,NTE,Domestic,22-Oct,5,48.8809481,2.3553137,47.218371,-1.553621,NANTES,France
M,CDG,PAR,PDL,PDL,International,22-Oct,5,48.8809481,2.3553137,37.7394207,-25.6686725,PONTA DELGADA,Portugal (including Azores & Madeira)
M,CDG,PAR,TBS,TBS,International,22-Oct,8,48.8809481,2.3553137,41.6938026,44.8015168,TBILISI,Georgia
M,CDG,PAR,BOS,BOS,International,22-Oct,15,48.8809481,2.3553137,42.3600825,-71.0588801,BOSTON,United States of America
L,CDG,PAR,BCN,BCN,International,22-Oct,40,48.8809481,2.3553137,41.3873974,2.168568,BARCELONA,Spain and Canary Islands
L,ORY,PAR,NUE,NUE,International,22-Oct,9,48.8809481,2.3553137,49.4542881,11.0745641,NUREMBERG,Germany
M,ORY,PAR,CMN,CMN,International,22-Oct,1,48.8809481,2.3553137,#N/A,#N/A,#N/A,#N/A
M,CDG,PAR,BKK,BKK,International,22-Oct,30,48.8809481,2.3553137,13.7563309,100.5017651,BANGKOK,Thailand
M,CDG,PAR,SFO,SFO,International,22-Oct,38,48.8809481,2.3553137,37.7749295,-122.4194155,SAN FRANCISCO,United States of America
M,CDG,PAR,HER,HER,International,22-Oct,4,48.8809481,2.3553137,35.3387352,25.1442126,IRAKLEION,Greece
M,ORY,PAR,AGA,AGA,International,22-Oct,3,48.8809481,2.3553137,30.4280405,-9.5925444,AGADIR,Morocco
M,CDG,PAR,NAP,NAP,International,22-Oct,27,48.8809481,2.3553137,40.8517983,14.26812,NAPLES,Italy
M,CDG,PAR,BEY,BEY,International,22-Oct,1,48.8809481,2.3553137,33.8937913,35.5017767,BEIRUT,Lebanon
L,BVA,PAR,HEL,HEL,International,22-Oct,9,48.8809481,2.3553137,60.1698557,24.938379,HELSINKI,Finland
L,BVA,PAR,PMI,PMI,International,22-Oct,12,48.8809481,2.3553137,39.5726541,2.6568551,PALMA MALLORCA,Spain and Canary Islands
M,CDG,PAR,HAV,HAV,International,22-Oct,6,48.8809481,2.3553137,23.1135925,-82.3665956,HAVANA,Cuba
L,ORY,PAR,PRG,PRG,International,22-Oct,12,48.8809481,2.3553137,50.0755381,14.4378005,PRAGUE,Czech Republic
L,BVA,PAR,LIS,LIS,International,22-Oct,31,48.8809481,2.3553137,37.7412488,-25.6755944,LISBON,Portugal (including Azores & Madeira)
L,ORY,PAR,AGP,AGP,International,22-Oct,68,48.8809481,2.3553137,28.2915637,-16.6291304,MALAGA,Spain and Canary Islands
L,CDG,PAR,MXP,MIL,International,22-Oct,2,48.8809481,2.3553137,45.468503,9.1824027,MILAN,Italy
M,CDG,PAR,GRU,SAO,International,22-Oct,2,48.8809481,2.3553137,-23.5557714,-46.6395571,SAO PAULO,Brazil
L,ORY,PAR,FCO,ROM,International,22-Oct,88,48.8809481,2.3553137,41.8967068,12.4822025,ROME,Italy
M,CDG,PAR,BCN,BCN,International,22-Oct,50,48.8809481,2.3553137,41.3873974,2.168568,BARCELONA,Spain and Canary Islands
M,CDG,PAR,YUL,YMQ,International,22-Oct,25,48.8809481,2.3553137,45.5018869,-73.5673919,MONTREAL,Canada
L,CDG,PAR,MXP,MIL,International,22-Oct,3,48.8809481,2.3553137,45.468503,9.1824027,MILAN,Italy
M,CDG,PAR,TNR,TNR,International,22-Oct,6,48.8809481,2.3553137,-18.9184607,47.5211293,ANTANANARIVO,Madagascar
L,BVA,PAR,BZR,BZR,Domestic,22-Oct,21,48.8809481,2.3553137,43.344233,3.215795,BEZIERS,France
L,CDG,PAR,LIS,LIS,International,22-Oct,2,48.8809481,2.3553137,37.7412488,-25.6755944,LISBON,Portugal (including Azores & Madeira)
M,CDG,PAR,WAW,WAW,International,22-Oct,3,48.8809481,2.3553137,52.2296756,21.0122287,WARSAW,Poland
M,CDG,PAR,LHR,LON,International,22-Oct,1,48.8809481,2.3553137,51.5031653,-0.1123051,LONDON,United Kingdom
M,CDG,PAR,MAN,MAN,International,22-Oct,5,48.8809481,2.3553137,53.4807593,-2.2426305,MANCHESTER,United Kingdom
L,ORY,PAR,ZAZ,ZAZ,International,22-Oct,8,48.8809481,2.3553137,28.2915637,-16.6291304,ZARAGOZA,Spain and Canary Islands
M,CDG,PAR,TLV,TLV,International,22-Oct,1,48.8809481,2.3553137,32.0852999,34.7817676,TEL AVIV YAFO,Israel
L,ORY,PAR,RAK,RAK,International,22-Oct,93,48.8809481,2.3553137,31.6225224,-7.9898258,MARRAKECH,Morocco
M,CDG,PAR,MAD,MAD,International,22-Oct,41,48.8809481,2.3553137,40.4167279,-3.7032905,MADRID,Spain and Canary Islands
M,CDG,PAR,BER,BER,International,22-Oct,1,48.8809481,2.3553137,52.5200066,13.404954,BERLIN,Germany
M,ORY,PAR,RAK,RAK,International,22-Oct,3,48.8809481,2.3553137,31.6225224,-7.9898258,MARRAKECH,Morocco
M,CDG,PAR,OPO,OPO,International,22-Oct,2,48.8809481,2.3553137,37.7412488,-25.6755944,PORTO,Portugal (including Azores & Madeira)
M,CDG,PAR,RHO,RHO,International,22-Oct,2,48.8809481,2.3553137,36.4340533,28.2176379,RHODES,Greece
M,ORY,PAR,LIG,LIG,Domestic,22-Oct,40,48.8809481,2.3553137,45.833619,1.261105,LIMOGES,France
L,BVA,PAR,DEB,DEB,International,22-Oct,7,48.8809481,2.3553137,47.5288879,21.6254485,DEBRECEN,Hungary
M,CDG,PAR,ABJ,ABJ,International,22-Oct,31,48.8809481,2.3553137,5.3252258,-4.019603,ABIDJAN,Cote d’Ivoire
M,CDG,PAR,CMN,CMN,International,22-Oct,50,48.8809481,2.3553137,#N/A,#N/A,#N/A,#N/A
M,CDG,PAR,SCL,SCL,International,22-Oct,29,48.8809481,2.3553137,-33.4488897,-70.6692655,SANTIAGO,Chile
M,ORY,PAR,PTP,PTP,International,22-Oct,10,48.8809481,2.3553137,16.2370504,-61.5376272,POINTE A PITRE,Guadeloupe
M,CDG,PAR,EWR,NYC,International,22-Oct,29,48.8809481,2.3553137,40.7527262,-73.9772294,NEW YORK,United States of America
M,CDG,PAR,MLE,MLE,International,22-Oct,1,48.8809481,2.3553137,4.1752709,73.5091172,MALE,Maldives
L,ORY,PAR,BRS,BRS,International,22-Oct,7,48.8809481,2.3553137,51.454513,-2.58791,BRISTOL,United Kingdom
M,CDG,PAR,VCE,VCE,International,22-Oct,4,48.8809481,2.3553137,45.440379,12.3159547,VENICE,Italy
M,ORY,PAR,DJE,DJE,International,22-Oct,15,48.8809481,2.3553137,33.8075978,10.8451467,DJERBA,Tunisia
M,ORY,PAR,TLS,TLS,Domestic,22-Oct,125,48.8809481,2.3553137,43.6048462,1.442848,TOULOUSE,France
M,CDG,PAR,IBZ,IBZ,International,22-Oct,5,48.8809481,2.3553137,39.0200099,1.4821482,IBIZA,Spain and Canary Islands
M,CDG,PAR,ALG,ALG,International,22-Oct,20,48.8809481,2.3553137,36.753768,3.0587561,ALGIERS,Algeria
M,CDG,PAR,DUB,DUB,International,22-Oct,2,48.8809481,2.3553137,53.3498053,-6.2603097,DUBLIN,Ireland
L,ORY,PAR,SAW,IST,International,22-Oct,5,48.8809481,2.3553137,41.0082376,28.9783589,ISTANBUL,Turkey
M,ORY,PAR,YUL,YMQ,International,22-Oct,9,48.8809481,2.3553137,45.5018869,-73.5673919,MONTREAL,Canada
M,CDG,PAR,IAH,HOU,International,22-Oct,1,48.8809481,2.3553137,29.7600771,-95.3701108,HOUSTON,United States of America
M,CDG,PAR,SIN,SIN,International,22-Oct,2,48.8809481,2.3553137,1.2830173,103.8513365,SINGAPORE,Singapore
M,CDG,PAR,SKG,SKG,International,22-Oct,4,48.8809481,2.3553137,40.6400629,22.9444191,THESSALONIKI,Greece
L,CDG,PAR,GLA,GLA,International,22-Oct,1,48.8809481,2.3553137,55.8616704,-4.2583345,GLASGOW,United Kingdom
M,CDG,PAR,CPH,CPH,International,22-Oct,14,48.8809481,2.3553137,55.6760968,12.5683371,COPENHAGEN,Denmark
L,ORY,PAR,TLN,TLN,Domestic,22-Oct,30,48.8809481,2.3553137,43.1198436,6.1285466,TOULON/HYERES,France
M,CDG,PAR,ZRH,ZRH,International,22-Oct,2,48.8809481,2.3553137,47.3768866,8.541694,ZURICH,Switzerland
M,CDG,PAR,HAM,HAM,International,22-Oct,2,48.8809481,2.3553137,53.5488282,9.9871703,HAMBURG,Germany
L,ORY,PAR,CWL,CWL,International,22-Oct,12,48.8809481,2.3553137,51.483707,-3.1680962,CARDIFF,United Kingdom
M,CDG,PAR,ZRH,ZRH,International,22-Oct,14,48.8809481,2.3553137,47.3768866,8.541694,ZURICH,Switzerland
L,BVA,PAR,VNO,VNO,International,22-Oct,10,48.8809481,2.3553137,54.6871555,25.2796514,VILNIUS,Lithuania
L,ORY,PAR,DJE,DJE,International,22-Oct,92,48.8809481,2.3553137,33.8075978,10.8451467,DJERBA,Tunisia
L,BVA,PAR,TLL,TLL,International,22-Oct,9,48.8809481,2.3553137,59.4369608,24.7535746,TALLINN,Estonia
M,CDG,PAR,NAP,NAP,International,22-Oct,12,48.8809481,2.3553137,40.8517983,14.26812,NAPLES,Italy
M,CDG,PAR,NDJ,NDJ,International,22-Oct,9,48.8809481,2.3553137,12.1191352,15.0502875,N'DJAMENA,Chad
M,CDG,PAR,CTA,CTA,International,22-Oct,5,48.8809481,2.3553137,37.5078836,15.0830032,CATANIA,Italy
M,CDG,PAR,CZL,CZL,International,22-Oct,17,48.8809481,2.3553137,36.3570052,6.6390282,CONSTANTINE,Algeria
M,CDG,PAR,RHO,RHO,International,22-Oct,1,48.8809481,2.3553137,36.4340533,28.2176379,RHODES,Greece
M,CDG,PAR,ESB,ANK,International,22-Oct,2,48.8809481,2.3553137,39.9333635,32.8597419,ANKARA,Turkey
L,BVA,PAR,LPL,LPL,International,22-Oct,9,48.8809481,2.3553137,53.4083714,-2.9915726,LIVERPOOL,United Kingdom
L,BVA,PAR,BRI,BRI,International,22-Oct,31,48.8809481,2.3553137,41.1171432,16.8718715,BARI,Italy
M,CDG,PAR,OUA,OUA,International,22-Oct,18,48.8809481,2.3553137,12.3714277,-1.5196603,OUAGADOUGOU,Burkina Faso
M,CDG,PAR,RUN,RUN,International,22-Oct,18,48.8809481,2.3553137,-20.9202586,55.5136433,ST DENIS,Reunion
L,CDG,PAR,IAS,IAS,International,22-Oct,1,48.8809481,2.3553137,47.1584549,27.6014418,IASI,Romania
L,ORY,PAR,ZAD,ZAD,International,22-Oct,6,48.8809481,2.3553137,44.119371,15.2313648,ZADAR,Croatia
M,CDG,PAR,MSP,MSP,International,22-Oct,2,48.8809481,2.3553137,44.977753,-93.2650108,MINNEAPOLIS,United States of America
M,CDG,PAR,IST,IST,International,22-Oct,7,48.8809481,2.3553137,41.0082376,28.9783589,ISTANBUL,Turkey
